city,date,vac_1,vac_2,vac_3,vac_4
NAN,2021-11-23,76.70,47.70,0.00,0.00
NAN,2021-11-24,76.70,47.70,0.00,0.00
NAN,2021-11-25,76.70,47.70,0.00,0.00
NAN,2021-11-26,76.70,47.70,0.00,0.00
NAN,2021-11-27,76.70,47.70,0.00,0.00
NAN,2021-11-28,76.70,47.70,0.00,0.00
NAN,2021-11-29,77.30,55.00,0.00,0.00
NAN,2021-11-30,77.30,55.00,0.00,0.00
NAN,2021-12-01,77.30,55.00,0.00,0.00
NAN,2021-12-02,77.30,55.00,0.00,0.00
NAN,2021-12-03,77.30,55.00,0.00,0.00
NAN,2021-12-04,77.30,55.00,0.00,0.00
NAN,2021-12-05,77.30,55.00,0.00,0.00
NAN,2021-12-06,77.30,59.50,0.00,0.00
NAN,2021-12-07,77.30,59.50,0.00,0.00
NAN,2021-12-08,77.30,59.50,0.00,0.00
NAN,2021-12-09,77.30,59.50,0.00,0.00
NAN,2021-12-10,77.30,59.50,0.00,0.00
NAN,2021-12-11,77.30,59.50,0.00,0.00
NAN,2021-12-12,77.30,59.50,0.00,0.00
NAN,2021-12-13,78.80,62.60,0.00,0.00
NAN,2021-12-14,78.80,62.60,0.00,0.00
NAN,2021-12-15,78.80,62.60,0.00,0.00
NAN,2021-12-16,78.80,62.60,0.00,0.00
NAN,2021-12-17,78.80,62.60,0.00,0.00
NAN,2021-12-18,78.80,62.60,0.00,0.00
NAN,2021-12-19,78.80,62.60,0.00,0.00
NAN,2021-12-20,79.40,64.40,0.00,0.00
NAN,2021-12-21,79.40,64.40,0.00,0.00
NAN,2021-12-22,79.40,64.40,0.00,0.00
NAN,2021-12-23,79.40,64.40,0.00,0.00
NAN,2021-12-24,79.40,64.40,0.00,0.00
NAN,2021-12-25,79.40,64.40,0.00,0.00
NAN,2021-12-26,79.40,64.40,0.00,0.00
NAN,2021-12-27,79.70,66.00,0.30,0.00
NAN,2021-12-28,79.70,66.00,0.30,0.00
NAN,2021-12-29,79.70,66.00,0.30,0.00
NAN,2021-12-30,79.70,66.00,0.30,0.00
NAN,2021-12-31,79.70,66.00,0.30,0.00
NAN,2022-01-01,79.70,66.00,0.30,0.00
NAN,2022-01-02,79.70,66.00,0.30,0.00
NAN,2022-01-03,79.90,68.50,0.50,0.00
NAN,2022-01-04,79.90,68.50,0.50,0.00
NAN,2022-01-05,79.90,68.50,0.50,0.00
NAN,2022-01-06,79.90,68.50,0.50,0.00
NAN,2022-01-07,79.90,68.50,0.50,0.00
NAN,2022-01-08,79.90,68.50,0.50,0.00
NAN,2022-01-09,79.90,68.50,0.50,0.00
NAN,2022-01-10,79.90,68.50,0.50,0.00
NAN,2022-01-11,79.90,68.50,0.50,0.00
NAN,2022-01-12,79.90,68.50,0.50,0.00
NAN,2022-01-13,79.90,68.50,0.50,0.00
NAN,2022-01-14,79.90,68.50,0.50,0.00
NAN,2022-01-15,79.90,68.50,0.50,0.00
NAN,2022-01-16,79.90,68.50,0.50,0.00
NAN,2022-01-17,80.80,72.10,10.70,0.30
NAN,2022-01-18,80.80,72.10,10.70,0.30
NAN,2022-01-19,80.80,72.10,10.70,0.30
NAN,2022-01-20,80.80,72.10,10.70,0.30
NAN,2022-01-21,80.80,72.10,10.70,0.30
NAN,2022-01-22,80.80,72.10,10.70,0.30
NAN,2022-01-23,80.80,72.10,10.70,0.30
NAN,2022-01-24,81.60,73.50,18.20,0.50
NAN,2022-01-25,81.60,73.50,18.20,0.50
NAN,2022-01-26,81.60,73.50,18.20,0.50
NAN,2022-01-27,81.60,73.50,18.20,0.50
NAN,2022-01-28,81.60,73.50,18.20,0.50
NAN,2022-01-29,81.60,73.50,18.20,0.50
NAN,2022-01-30,81.60,73.50,18.20,0.50
NAN,2022-01-31,81.60,73.50,18.20,0.50
NAN,2022-02-01,81.60,73.50,18.20,0.50
NAN,2022-02-02,81.60,73.50,18.20,0.50
NAN,2022-02-03,81.60,73.50,18.20,0.50
NAN,2022-02-04,81.60,73.50,18.20,0.50
NAN,2022-02-05,81.60,73.50,18.20,0.50
NAN,2022-02-06,81.60,73.50,18.20,0.50
NAN,2022-02-07,82.30,74.60,23.10,0.60
NAN,2022-02-08,82.30,74.60,23.10,0.60
NAN,2022-02-09,82.30,74.60,23.10,0.60
NAN,2022-02-10,82.30,74.60,23.10,0.60
NAN,2022-02-11,82.30,74.60,23.10,0.60
NAN,2022-02-12,82.30,74.60,23.10,0.60
NAN,2022-02-13,82.30,74.60,23.10,0.60
NAN,2022-02-14,82.70,75.40,28.40,0.60
NAN,2022-02-15,82.70,75.40,28.40,0.60
NAN,2022-02-16,82.70,75.40,28.40,0.60
NAN,2022-02-17,82.70,75.40,28.40,0.60
NAN,2022-02-18,82.70,75.40,28.40,0.60
NAN,2022-02-19,82.70,75.40,28.40,0.60
NAN,2022-02-20,82.70,75.40,28.40,0.60
NAN,2022-02-21,82.80,76.00,32.80,0.60
NAN,2022-02-22,82.80,76.00,32.80,0.60
NAN,2022-02-23,82.80,76.00,32.80,0.60
NAN,2022-02-24,82.80,76.00,32.80,0.60
NAN,2022-02-25,82.80,76.00,32.80,0.60
NAN,2022-02-26,82.80,76.00,32.80,0.60
NAN,2022-02-27,82.80,76.00,32.80,0.60
NAN,2022-02-28,83.10,76.50,37.00,0.60
NAN,2022-03-01,83.10,76.50,37.00,0.60
NAN,2022-03-02,83.10,76.50,37.00,0.60
NAN,2022-03-03,83.10,76.50,37.00,0.60
NAN,2022-03-04,83.10,76.50,37.00,0.60
NAN,2022-03-05,83.10,76.50,37.00,0.60
NAN,2022-03-06,83.10,76.50,37.00,0.60
NAN,2022-03-07,83.20,76.90,41.20,0.60
NAN,2022-03-08,83.20,76.90,41.20,0.60
NAN,2022-03-09,83.20,76.90,41.20,0.60
NAN,2022-03-10,83.20,76.90,41.20,0.60
NAN,2022-03-11,83.20,76.90,41.20,0.60
NAN,2022-03-12,83.20,76.90,41.20,0.60
NAN,2022-03-13,83.20,76.90,41.20,0.60
NAN,2022-03-14,83.40,77.40,43.40,0.70
NAN,2022-03-15,83.40,77.40,43.40,0.70
NAN,2022-03-16,83.40,77.40,43.40,0.70
NAN,2022-03-17,83.40,77.40,43.40,0.70
NAN,2022-03-18,83.40,77.40,43.40,0.70
NAN,2022-03-19,83.40,77.40,43.40,0.70
NAN,2022-03-20,83.40,77.40,43.40,0.70
NAN,2022-03-21,83.60,77.70,45.40,0.70
NAN,2022-03-22,83.60,77.70,45.40,0.70
NAN,2022-03-23,83.60,77.70,45.40,0.70
NAN,2022-03-24,83.60,77.70,45.40,0.70
NAN,2022-03-25,83.60,77.70,45.40,0.70
NAN,2022-03-26,83.60,77.70,45.40,0.70
NAN,2022-03-27,83.60,77.70,45.40,0.70
NAN,2022-03-28,83.70,78.00,46.60,0.70
NAN,2022-03-29,83.70,78.00,46.60,0.70
NAN,2022-03-30,83.70,78.00,46.60,0.70
NAN,2022-03-31,83.70,78.00,46.60,0.70
NAN,2022-04-01,83.70,78.00,46.60,0.70
NAN,2022-04-02,83.70,78.00,46.60,0.70
NAN,2022-04-03,83.70,78.00,46.60,0.70
NAN,2022-04-04,83.70,78.00,46.60,0.70
NAN,2022-04-05,83.70,78.00,46.60,0.70
NAN,2022-04-06,83.70,78.00,46.60,0.70
NAN,2022-04-07,83.70,78.00,46.60,0.70
NAN,2022-04-08,83.70,78.00,46.60,0.70
NAN,2022-04-09,83.70,78.00,46.60,0.70
NAN,2022-04-10,83.70,78.00,46.60,0.70
NAN,2022-04-11,84.30,78.90,51.30,0.80
NAN,2022-04-12,84.30,78.90,51.30,0.80
NAN,2022-04-13,84.30,78.90,51.30,0.80
NAN,2022-04-14,84.30,78.90,51.30,0.80
NAN,2022-04-15,84.30,78.90,51.30,0.80
NAN,2022-04-16,84.30,78.90,51.30,0.80
NAN,2022-04-17,84.30,78.90,51.30,0.80
NAN,2022-04-18,84.70,79.40,54.40,0.80
NAN,2022-04-19,84.70,79.40,54.40,0.80
NAN,2022-04-20,84.70,79.40,54.40,0.80
NAN,2022-04-21,84.70,79.40,54.40,0.80
NAN,2022-04-22,84.70,79.40,54.40,0.80
NAN,2022-04-23,84.70,79.40,54.40,0.80
NAN,2022-04-24,84.70,79.40,54.40,0.80
NAN,2022-04-25,85.30,80.00,57.60,0.90
NAN,2022-04-26,85.30,80.00,57.60,0.90
NAN,2022-04-27,85.30,80.00,57.60,0.90
NAN,2022-04-28,85.30,80.00,57.60,0.90
NAN,2022-04-29,85.30,80.00,57.60,0.90
NAN,2022-04-30,85.30,80.00,57.60,0.90
NAN,2022-05-01,85.30,80.00,57.60,0.90
NAN,2022-05-02,85.70,80.30,59.50,0.90
NAN,2022-05-03,85.70,80.30,59.50,0.90
NAN,2022-05-04,85.70,80.30,59.50,0.90
NAN,2022-05-05,85.70,80.30,59.50,0.90
NAN,2022-05-06,85.70,80.30,59.50,0.90
NAN,2022-05-07,85.70,80.30,59.50,0.90
NAN,2022-05-08,85.70,80.30,59.50,0.90
NAN,2022-05-09,86.20,80.70,61.00,0.90
NAN,2022-05-10,86.20,80.70,61.00,0.90
NAN,2022-05-11,86.20,80.70,61.00,0.90
NAN,2022-05-12,86.20,80.70,61.00,0.90
NAN,2022-05-13,86.20,80.70,61.00,0.90
NAN,2022-05-14,86.20,80.70,61.00,0.90
NAN,2022-05-15,86.20,80.70,61.00,0.90
NAN,2022-05-16,87.10,81.20,62.10,0.90
NAN,2022-05-17,87.10,81.20,62.10,0.90
NAN,2022-05-18,87.10,81.20,62.10,0.90
NAN,2022-05-19,87.10,81.20,62.10,0.90
NAN,2022-05-20,87.10,81.20,62.10,0.90
NAN,2022-05-21,87.10,81.20,62.10,0.90
NAN,2022-05-22,87.10,81.20,62.10,0.90
NAN,2022-05-23,87.90,81.80,63.70,1.00
NWT,2021-11-22,79.10,51.10,0.00,0.00
NWT,2021-11-23,79.10,51.10,0.00,0.00
NWT,2021-11-24,79.10,51.10,0.00,0.00
NWT,2021-11-25,79.10,51.10,0.00,0.00
NWT,2021-11-26,79.10,51.10,0.00,0.00
NWT,2021-11-27,79.10,51.10,0.00,0.00
NWT,2021-11-28,79.10,51.10,0.00,0.00
NWT,2021-11-29,79.50,57.80,0.00,0.00
NWT,2021-11-30,79.50,57.80,0.00,0.00
NWT,2021-12-01,79.50,57.80,0.00,0.00
NWT,2021-12-02,79.50,57.80,0.00,0.00
NWT,2021-12-03,79.50,57.80,0.00,0.00
NWT,2021-12-04,79.50,57.80,0.00,0.00
NWT,2021-12-05,79.50,57.80,0.00,0.00
NWT,2021-12-06,79.50,63.70,0.00,0.00
NWT,2021-12-07,79.50,63.70,0.00,0.00
NWT,2021-12-08,79.50,63.70,0.00,0.00
NWT,2021-12-09,79.50,63.70,0.00,0.00
NWT,2021-12-10,79.50,63.70,0.00,0.00
NWT,2021-12-11,79.50,63.70,0.00,0.00
NWT,2021-12-12,79.50,63.70,0.00,0.00
NWT,2021-12-13,80.60,67.70,0.00,0.00
NWT,2021-12-14,80.60,67.70,0.00,0.00
NWT,2021-12-15,80.60,67.70,0.00,0.00
NWT,2021-12-16,80.60,67.70,0.00,0.00
NWT,2021-12-17,80.60,67.70,0.00,0.00
NWT,2021-12-18,80.60,67.70,0.00,0.00
NWT,2021-12-19,80.60,67.70,0.00,0.00
NWT,2021-12-20,80.90,68.50,0.00,0.00
NWT,2021-12-21,80.90,68.50,0.00,0.00
NWT,2021-12-22,80.90,68.50,0.00,0.00
NWT,2021-12-23,80.90,68.50,0.00,0.00
NWT,2021-12-24,80.90,68.50,0.00,0.00
NWT,2021-12-25,80.90,68.50,0.00,0.00
NWT,2021-12-26,80.90,68.50,0.00,0.00
NWT,2021-12-27,81.20,70.30,0.40,0.00
NWT,2021-12-28,81.20,70.30,0.40,0.00
NWT,2021-12-29,81.20,70.30,0.40,0.00
NWT,2021-12-30,81.20,70.30,0.40,0.00
NWT,2021-12-31,81.20,70.30,0.40,0.00
NWT,2022-01-01,81.20,70.30,0.40,0.00
NWT,2022-01-02,81.20,70.30,0.40,0.00
NWT,2022-01-03,81.30,72.90,0.70,0.00
NWT,2022-01-04,81.30,72.90,0.70,0.00
NWT,2022-01-05,81.30,72.90,0.70,0.00
NWT,2022-01-06,81.30,72.90,0.70,0.00
NWT,2022-01-07,81.30,72.90,0.70,0.00
NWT,2022-01-08,81.30,72.90,0.70,0.00
NWT,2022-01-09,81.30,72.90,0.70,0.00
NWT,2022-01-10,81.30,72.90,0.70,0.00
NWT,2022-01-11,81.30,72.90,0.70,0.00
NWT,2022-01-12,81.30,72.90,0.70,0.00
NWT,2022-01-13,81.30,72.90,0.70,0.00
NWT,2022-01-14,81.30,72.90,0.70,0.00
NWT,2022-01-15,81.30,72.90,0.70,0.00
NWT,2022-01-16,81.30,72.90,0.70,0.00
NWT,2022-01-17,81.80,74.80,8.10,0.30
NWT,2022-01-18,81.80,74.80,8.10,0.30
NWT,2022-01-19,81.80,74.80,8.10,0.30
NWT,2022-01-20,81.80,74.80,8.10,0.30
NWT,2022-01-21,81.80,74.80,8.10,0.30
NWT,2022-01-22,81.80,74.80,8.10,0.30
NWT,2022-01-23,81.80,74.80,8.10,0.30
NWT,2022-01-24,82.20,75.50,18.90,0.60
NWT,2022-01-25,82.20,75.50,18.90,0.60
NWT,2022-01-26,82.20,75.50,18.90,0.60
NWT,2022-01-27,82.20,75.50,18.90,0.60
NWT,2022-01-28,82.20,75.50,18.90,0.60
NWT,2022-01-29,82.20,75.50,18.90,0.60
NWT,2022-01-30,82.20,75.50,18.90,0.60
NWT,2022-01-31,82.20,75.50,18.90,0.60
NWT,2022-02-01,82.20,75.50,18.90,0.60
NWT,2022-02-02,82.20,75.50,18.90,0.60
NWT,2022-02-03,82.20,75.50,18.90,0.60
NWT,2022-02-04,82.20,75.50,18.90,0.60
NWT,2022-02-05,82.20,75.50,18.90,0.60
NWT,2022-02-06,82.20,75.50,18.90,0.60
NWT,2022-02-07,82.60,76.60,26.10,0.80
NWT,2022-02-08,82.60,76.60,26.10,0.80
NWT,2022-02-09,82.60,76.60,26.10,0.80
NWT,2022-02-10,82.60,76.60,26.10,0.80
NWT,2022-02-11,82.60,76.60,26.10,0.80
NWT,2022-02-12,82.60,76.60,26.10,0.80
NWT,2022-02-13,82.60,76.60,26.10,0.80
NWT,2022-02-14,82.90,77.10,33.90,0.70
NWT,2022-02-15,82.90,77.10,33.90,0.70
NWT,2022-02-16,82.90,77.10,33.90,0.70
NWT,2022-02-17,82.90,77.10,33.90,0.70
NWT,2022-02-18,82.90,77.10,33.90,0.70
NWT,2022-02-19,82.90,77.10,33.90,0.70
NWT,2022-02-20,82.90,77.10,33.90,0.70
NWT,2022-02-21,83.20,77.60,40.30,0.60
NWT,2022-02-22,83.20,77.60,40.30,0.60
NWT,2022-02-23,83.20,77.60,40.30,0.60
NWT,2022-02-24,83.20,77.60,40.30,0.60
NWT,2022-02-25,83.20,77.60,40.30,0.60
NWT,2022-02-26,83.20,77.60,40.30,0.60
NWT,2022-02-27,83.20,77.60,40.30,0.60
NWT,2022-02-28,83.30,78.00,45.00,0.50
NWT,2022-03-01,83.30,78.00,45.00,0.50
NWT,2022-03-02,83.30,78.00,45.00,0.50
NWT,2022-03-03,83.30,78.00,45.00,0.50
NWT,2022-03-04,83.30,78.00,45.00,0.50
NWT,2022-03-05,83.30,78.00,45.00,0.50
NWT,2022-03-06,83.30,78.00,45.00,0.50
NWT,2022-03-07,83.40,78.30,48.50,0.50
NWT,2022-03-08,83.40,78.30,48.50,0.50
NWT,2022-03-09,83.40,78.30,48.50,0.50
NWT,2022-03-10,83.40,78.30,48.50,0.50
NWT,2022-03-11,83.40,78.30,48.50,0.50
NWT,2022-03-12,83.40,78.30,48.50,0.50
NWT,2022-03-13,83.40,78.30,48.50,0.50
NWT,2022-03-14,83.60,78.70,50.40,0.50
NWT,2022-03-15,83.60,78.70,50.40,0.50
NWT,2022-03-16,83.60,78.70,50.40,0.50
NWT,2022-03-17,83.60,78.70,50.40,0.50
NWT,2022-03-18,83.60,78.70,50.40,0.50
NWT,2022-03-19,83.60,78.70,50.40,0.50
NWT,2022-03-20,83.60,78.70,50.40,0.50
NWT,2022-03-21,83.70,78.90,51.80,0.50
NWT,2022-03-22,83.70,78.90,51.80,0.50
NWT,2022-03-23,83.70,78.90,51.80,0.50
NWT,2022-03-24,83.70,78.90,51.80,0.50
NWT,2022-03-25,83.70,78.90,51.80,0.50
NWT,2022-03-26,83.70,78.90,51.80,0.50
NWT,2022-03-27,83.70,78.90,51.80,0.50
NWT,2022-03-28,83.70,79.10,52.60,0.50
NWT,2022-03-29,83.70,79.10,52.60,0.50
NWT,2022-03-30,83.70,79.10,52.60,0.50
NWT,2022-03-31,83.70,79.10,52.60,0.50
NWT,2022-04-01,83.70,79.10,52.60,0.50
NWT,2022-04-02,83.70,79.10,52.60,0.50
NWT,2022-04-03,83.70,79.10,52.60,0.50
NWT,2022-04-04,83.70,79.10,52.60,0.50
NWT,2022-04-05,83.70,79.10,52.60,0.50
NWT,2022-04-06,83.70,79.10,52.60,0.50
NWT,2022-04-07,83.70,79.10,52.60,0.50
NWT,2022-04-08,83.70,79.10,52.60,0.50
NWT,2022-04-09,83.70,79.10,52.60,0.50
NWT,2022-04-10,83.70,79.10,52.60,0.50
NWT,2022-04-11,84.10,79.70,55.70,0.50
NWT,2022-04-12,84.10,79.70,55.70,0.50
NWT,2022-04-13,84.10,79.70,55.70,0.50
NWT,2022-04-14,84.10,79.70,55.70,0.50
NWT,2022-04-15,84.10,79.70,55.70,0.50
NWT,2022-04-16,84.10,79.70,55.70,0.50
NWT,2022-04-17,84.10,79.70,55.70,0.50
NWT,2022-04-18,84.40,80.10,57.80,0.50
NWT,2022-04-19,84.40,80.10,57.80,0.50
NWT,2022-04-20,84.40,80.10,57.80,0.50
NWT,2022-04-21,84.40,80.10,57.80,0.50
NWT,2022-04-22,84.40,80.10,57.80,0.50
NWT,2022-04-23,84.40,80.10,57.80,0.50
NWT,2022-04-24,84.40,80.10,57.80,0.50
NWT,2022-04-25,84.60,80.40,60.00,0.50
NWT,2022-04-26,84.60,80.40,60.00,0.50
NWT,2022-04-27,84.60,80.40,60.00,0.50
NWT,2022-04-28,84.60,80.40,60.00,0.50
NWT,2022-04-29,84.60,80.40,60.00,0.50
NWT,2022-04-30,84.60,80.40,60.00,0.50
NWT,2022-05-01,84.60,80.40,60.00,0.50
NWT,2022-05-02,84.90,80.70,61.80,0.50
NWT,2022-05-03,84.90,80.70,61.80,0.50
NWT,2022-05-04,84.90,80.70,61.80,0.50
NWT,2022-05-05,84.90,80.70,61.80,0.50
NWT,2022-05-06,84.90,80.70,61.80,0.50
NWT,2022-05-07,84.90,80.70,61.80,0.50
NWT,2022-05-08,84.90,80.70,61.80,0.50
NWT,2022-05-09,85.30,81.00,63.40,0.50
NWT,2022-05-10,85.30,81.00,63.40,0.50
NWT,2022-05-11,85.30,81.00,63.40,0.50
NWT,2022-05-12,85.30,81.00,63.40,0.50
NWT,2022-05-13,85.30,81.00,63.40,0.50
NWT,2022-05-14,85.30,81.00,63.40,0.50
NWT,2022-05-15,85.30,81.00,63.40,0.50
NWT,2022-05-16,86.00,81.50,64.60,0.50
NWT,2022-05-17,86.00,81.50,64.60,0.50
NWT,2022-05-18,86.00,81.50,64.60,0.50
NWT,2022-05-19,86.00,81.50,64.60,0.50
NWT,2022-05-20,86.00,81.50,64.60,0.50
NWT,2022-05-21,86.00,81.50,64.60,0.50
NWT,2022-05-22,86.00,81.50,64.60,0.50
NWT,2022-05-23,86.60,81.70,65.50,0.50
PEN,2021-11-22,79.40,60.50,0.00,0.00
PEN,2021-11-23,79.40,60.50,0.00,0.00
PEN,2021-11-24,79.40,60.50,0.00,0.00
PEN,2021-11-25,79.40,60.50,0.00,0.00
PEN,2021-11-26,79.40,60.50,0.00,0.00
PEN,2021-11-27,79.40,60.50,0.00,0.00
PEN,2021-11-28,79.40,60.50,0.00,0.00
PEN,2021-11-29,79.80,63.80,0.00,0.00
PEN,2021-11-30,79.80,63.80,0.00,0.00
PEN,2021-12-01,79.80,63.80,0.00,0.00
PEN,2021-12-02,79.80,63.80,0.00,0.00
PEN,2021-12-03,79.80,63.80,0.00,0.00
PEN,2021-12-04,79.80,63.80,0.00,0.00
PEN,2021-12-05,79.80,63.80,0.00,0.00
PEN,2021-12-06,79.90,66.80,0.00,0.00
PEN,2021-12-07,79.90,66.80,0.00,0.00
PEN,2021-12-08,79.90,66.80,0.00,0.00
PEN,2021-12-09,79.90,66.80,0.00,0.00
PEN,2021-12-10,79.90,66.80,0.00,0.00
PEN,2021-12-11,79.90,66.80,0.00,0.00
PEN,2021-12-12,79.90,66.80,0.00,0.00
PEN,2021-12-13,80.60,68.80,0.00,0.00
PEN,2021-12-14,80.60,68.80,0.00,0.00
PEN,2021-12-15,80.60,68.80,0.00,0.00
PEN,2021-12-16,80.60,68.80,0.00,0.00
PEN,2021-12-17,80.60,68.80,0.00,0.00
PEN,2021-12-18,80.60,68.80,0.00,0.00
PEN,2021-12-19,80.60,68.80,0.00,0.00
PEN,2021-12-20,80.90,69.50,0.00,0.00
PEN,2021-12-21,80.90,69.50,0.00,0.00
PEN,2021-12-22,80.90,69.50,0.00,0.00
PEN,2021-12-23,80.90,69.50,0.00,0.00
PEN,2021-12-24,80.90,69.50,0.00,0.00
PEN,2021-12-25,80.90,69.50,0.00,0.00
PEN,2021-12-26,80.90,69.50,0.00,0.00
PEN,2021-12-27,81.30,70.30,0.50,0.00
PEN,2021-12-28,81.30,70.30,0.50,0.00
PEN,2021-12-29,81.30,70.30,0.50,0.00
PEN,2021-12-30,81.30,70.30,0.50,0.00
PEN,2021-12-31,81.30,70.30,0.50,0.00
PEN,2022-01-01,81.30,70.30,0.50,0.00
PEN,2022-01-02,81.30,70.30,0.50,0.00
PEN,2022-01-03,81.40,72.10,0.70,0.00
PEN,2022-01-04,81.40,72.10,0.70,0.00
PEN,2022-01-05,81.40,72.10,0.70,0.00
PEN,2022-01-06,81.40,72.10,0.70,0.00
PEN,2022-01-07,81.40,72.10,0.70,0.00
PEN,2022-01-08,81.40,72.10,0.70,0.00
PEN,2022-01-09,81.40,72.10,0.70,0.00
PEN,2022-01-10,81.40,72.10,0.70,0.00
PEN,2022-01-11,81.40,72.10,0.70,0.00
PEN,2022-01-12,81.40,72.10,0.70,0.00
PEN,2022-01-13,81.40,72.10,0.70,0.00
PEN,2022-01-14,81.40,72.10,0.70,0.00
PEN,2022-01-15,81.40,72.10,0.70,0.00
PEN,2022-01-16,81.40,72.10,0.70,0.00
PEN,2022-01-17,82.00,74.90,16.40,0.50
PEN,2022-01-18,82.00,74.90,16.40,0.50
PEN,2022-01-19,82.00,74.90,16.40,0.50
PEN,2022-01-20,82.00,74.90,16.40,0.50
PEN,2022-01-21,82.00,74.90,16.40,0.50
PEN,2022-01-22,82.00,74.90,16.40,0.50
PEN,2022-01-23,82.00,74.90,16.40,0.50
PEN,2022-01-24,82.60,75.80,28.40,0.60
PEN,2022-01-25,82.60,75.80,28.40,0.60
PEN,2022-01-26,82.60,75.80,28.40,0.60
PEN,2022-01-27,82.60,75.80,28.40,0.60
PEN,2022-01-28,82.60,75.80,28.40,0.60
PEN,2022-01-29,82.60,75.80,28.40,0.60
PEN,2022-01-30,82.60,75.80,28.40,0.60
PEN,2022-01-31,82.60,75.80,28.40,0.60
PEN,2022-02-01,82.60,75.80,28.40,0.60
PEN,2022-02-02,82.60,75.80,28.40,0.60
PEN,2022-02-03,82.60,75.80,28.40,0.60
PEN,2022-02-04,82.60,75.80,28.40,0.60
PEN,2022-02-05,82.60,75.80,28.40,0.60
PEN,2022-02-06,82.60,75.80,28.40,0.60
PEN,2022-02-07,83.10,76.60,34.70,0.70
PEN,2022-02-08,83.10,76.60,34.70,0.70
PEN,2022-02-09,83.10,76.60,34.70,0.70
PEN,2022-02-10,83.10,76.60,34.70,0.70
PEN,2022-02-11,83.10,76.60,34.70,0.70
PEN,2022-02-12,83.10,76.60,34.70,0.70
PEN,2022-02-13,83.10,76.60,34.70,0.70
PEN,2022-02-14,83.40,77.40,41.80,0.70
PEN,2022-02-15,83.40,77.40,41.80,0.70
PEN,2022-02-16,83.40,77.40,41.80,0.70
PEN,2022-02-17,83.40,77.40,41.80,0.70
PEN,2022-02-18,83.40,77.40,41.80,0.70
PEN,2022-02-19,83.40,77.40,41.80,0.70
PEN,2022-02-20,83.40,77.40,41.80,0.70
PEN,2022-02-21,83.60,78.00,46.80,0.70
PEN,2022-02-22,83.60,78.00,46.80,0.70
PEN,2022-02-23,83.60,78.00,46.80,0.70
PEN,2022-02-24,83.60,78.00,46.80,0.70
PEN,2022-02-25,83.60,78.00,46.80,0.70
PEN,2022-02-26,83.60,78.00,46.80,0.70
PEN,2022-02-27,83.60,78.00,46.80,0.70
PEN,2022-02-28,83.80,78.50,49.60,0.80
PEN,2022-03-01,83.80,78.50,49.60,0.80
PEN,2022-03-02,83.80,78.50,49.60,0.80
PEN,2022-03-03,83.80,78.50,49.60,0.80
PEN,2022-03-04,83.80,78.50,49.60,0.80
PEN,2022-03-05,83.80,78.50,49.60,0.80
PEN,2022-03-06,83.80,78.50,49.60,0.80
PEN,2022-03-07,83.80,78.80,51.60,0.80
PEN,2022-03-08,83.80,78.80,51.60,0.80
PEN,2022-03-09,83.80,78.80,51.60,0.80
PEN,2022-03-10,83.80,78.80,51.60,0.80
PEN,2022-03-11,83.80,78.80,51.60,0.80
PEN,2022-03-12,83.80,78.80,51.60,0.80
PEN,2022-03-13,83.80,78.80,51.60,0.80
PEN,2022-03-14,84.00,79.20,52.90,0.80
PEN,2022-03-15,84.00,79.20,52.90,0.80
PEN,2022-03-16,84.00,79.20,52.90,0.80
PEN,2022-03-17,84.00,79.20,52.90,0.80
PEN,2022-03-18,84.00,79.20,52.90,0.80
PEN,2022-03-19,84.00,79.20,52.90,0.80
PEN,2022-03-20,84.00,79.20,52.90,0.80
PEN,2022-03-21,84.10,79.50,53.90,0.80
PEN,2022-03-22,84.10,79.50,53.90,0.80
PEN,2022-03-23,84.10,79.50,53.90,0.80
PEN,2022-03-24,84.10,79.50,53.90,0.80
PEN,2022-03-25,84.10,79.50,53.90,0.80
PEN,2022-03-26,84.10,79.50,53.90,0.80
PEN,2022-03-27,84.10,79.50,53.90,0.80
PEN,2022-03-28,84.20,79.70,54.80,0.80
PEN,2022-03-29,84.20,79.70,54.80,0.80
PEN,2022-03-30,84.20,79.70,54.80,0.80
PEN,2022-03-31,84.20,79.70,54.80,0.80
PEN,2022-04-01,84.20,79.70,54.80,0.80
PEN,2022-04-02,84.20,79.70,54.80,0.80
PEN,2022-04-03,84.20,79.70,54.80,0.80
PEN,2022-04-04,84.20,79.70,54.80,0.80
PEN,2022-04-05,84.20,79.70,54.80,0.80
PEN,2022-04-06,84.20,79.70,54.80,0.80
PEN,2022-04-07,84.20,79.70,54.80,0.80
PEN,2022-04-08,84.20,79.70,54.80,0.80
PEN,2022-04-09,84.20,79.70,54.80,0.80
PEN,2022-04-10,84.20,79.70,54.80,0.80
PEN,2022-04-11,84.60,80.40,58.10,0.80
PEN,2022-04-12,84.60,80.40,58.10,0.80
PEN,2022-04-13,84.60,80.40,58.10,0.80
PEN,2022-04-14,84.60,80.40,58.10,0.80
PEN,2022-04-15,84.60,80.40,58.10,0.80
PEN,2022-04-16,84.60,80.40,58.10,0.80
PEN,2022-04-17,84.60,80.40,58.10,0.80
PEN,2022-04-18,85.00,80.80,60.30,0.80
PEN,2022-04-19,85.00,80.80,60.30,0.80
PEN,2022-04-20,85.00,80.80,60.30,0.80
PEN,2022-04-21,85.00,80.80,60.30,0.80
PEN,2022-04-22,85.00,80.80,60.30,0.80
