id,個案研判日,個案公佈日,縣市別,區域,新增確診人數,累計確診人數
21599,2021/5/31,2021/5/31,新竹市,香山區,2,6
21600,2021/5/31,2021/5/31,新竹縣,全區,1,20
21601,2021/5/31,2021/5/31,新竹縣,竹北市,1,18
21602,2021/5/31,2021/5/31,桃園市,全區,27,356
21603,2021/5/31,2021/5/31,桃園市,桃園區,12,107
21604,2021/5/31,2021/5/31,桃園市,龜山區,7,85
21605,2021/5/31,2021/5/31,桃園市,中壢區,2,42
21606,2021/5/31,2021/5/31,桃園市,八德區,1,26
21607,2021/5/31,2021/5/31,桃園市,平鎮區,2,21
21608,2021/5/31,2021/5/31,桃園市,觀音區,2,7
21609,2021/5/31,2021/5/31,桃園市,大園區,1,6
21610,2021/5/31,2021/5/31,澎湖縣,全區,1,1
21611,2021/5/31,2021/5/31,澎湖縣,馬公市,1,1
21612,2021/5/31,2021/5/31,花蓮縣,全區,1,32
21613,2021/5/31,2021/5/31,花蓮縣,花蓮市,1,23
21614,2021/5/31,2021/5/31,苗栗縣,全區,3,23
21615,2021/5/31,2021/5/31,苗栗縣,造橋鄉,2,8
21616,2021/5/31,2021/5/31,苗栗縣,竹南鎮,1,2
21617,2021/5/31,2021/5/31,高雄市,全區,1,47
21618,2021/5/31,2021/5/31,高雄市,前鎮區,1,4
21619,2021/5/30,2021/5/30,南投縣,全區,4,20
21620,2021/5/30,2021/5/30,南投縣,埔里鎮,4,5
21621,2021/5/30,2021/5/30,台中市,全區,9,128
21622,2021/5/30,2021/5/30,台中市,北屯區,6,21
21623,2021/5/30,2021/5/30,台中市,潭子區,1,12
21624,2021/5/30,2021/5/30,台中市,龍井區,1,7
21625,2021/5/30,2021/5/30,台中市,西區,1,3
21626,2021/5/30,2021/5/30,台北市,全區,82,2602
21627,2021/5/30,2021/5/30,台北市,萬華區,20,1229
21628,2021/5/30,2021/5/30,台北市,文山區,6,204
21629,2021/5/30,2021/5/30,台北市,中正區,6,160
21630,2021/5/30,2021/5/30,台北市,信義區,8,159
21631,2021/5/30,2021/5/30,台北市,大安區,8,129
21632,2021/5/30,2021/5/30,台北市,大同區,2,127
21633,2021/5/30,2021/5/30,台北市,中山區,3,125
21634,2021/5/30,2021/5/30,台北市,士林區,10,124
21635,2021/5/30,2021/5/30,台北市,北投區,6,102
21636,2021/5/30,2021/5/30,台北市,松山區,3,88
21637,2021/5/30,2021/5/30,台北市,內湖區,8,83
21638,2021/5/30,2021/5/30,台北市,南港區,2,72
21639,2021/5/30,2021/5/30,台東縣,全區,1,14
21640,2021/5/30,2021/5/30,台東縣,太麻里鄉,1,5
21641,2021/5/30,2021/5/30,嘉義縣,全區,3,8
21642,2021/5/30,2021/5/30,嘉義縣,大林鎮,3,7
21643,2021/5/30,2021/5/30,基隆市,全區,9,129
21644,2021/5/30,2021/5/30,基隆市,安樂區,2,27
21645,2021/5/30,2021/5/30,基隆市,仁愛區,3,22
21646,2021/5/30,2021/5/30,基隆市,七堵區,2,17
21647,2021/5/30,2021/5/30,基隆市,信義區,2,11
21648,2021/5/30,2021/5/30,宜蘭縣,全區,1,67
21649,2021/5/30,2021/5/30,宜蘭縣,礁溪鄉,1,9
21650,2021/5/30,2021/5/30,彰化縣,全區,9,147
21651,2021/5/30,2021/5/30,彰化縣,溪湖鎮,1,49
21652,2021/5/30,2021/5/30,彰化縣,員林市,1,20
21653,2021/5/30,2021/5/30,彰化縣,埔心鄉,2,16
21654,2021/5/30,2021/5/30,彰化縣,埤頭鄉,3,3
21655,2021/5/30,2021/5/30,彰化縣,芳苑鄉,1,2
21656,2021/5/30,2021/5/30,彰化縣,田尾鄉,1,1
21657,2021/5/30,2021/5/30,新北市,全區,198,3307
21658,2021/5/30,2021/5/30,新北市,板橋區,27,763
21659,2021/5/30,2021/5/30,新北市,中和區,28,535
21660,2021/5/30,2021/5/30,新北市,三重區,23,369
21661,2021/5/30,2021/5/30,新北市,新莊區,28,310
21662,2021/5/30,2021/5/30,新北市,永和區,20,253
21663,2021/5/30,2021/5/30,新北市,土城區,18,228
21664,2021/5/30,2021/5/30,新北市,新店區,10,200
21665,2021/5/30,2021/5/30,新北市,蘆洲區,6,127
21666,2021/5/30,2021/5/30,新北市,汐止區,3,91
21667,2021/5/30,2021/5/30,新北市,樹林區,11,88
21668,2021/5/30,2021/5/30,新北市,五股區,7,77
21669,2021/5/30,2021/5/30,新北市,淡水區,4,66
21670,2021/5/30,2021/5/30,新北市,林口區,2,47
21671,2021/5/30,2021/5/30,新北市,三峽區,3,44
21672,2021/5/30,2021/5/30,新北市,泰山區,5,39
21673,2021/5/30,2021/5/30,新北市,鶯歌區,1,14
21674,2021/5/30,2021/5/30,新北市,瑞芳區,2,6
21675,2021/5/30,2021/5/30,新竹市,全區,1,19
21676,2021/5/30,2021/5/30,新竹市,北區,1,3
21677,2021/5/30,2021/5/30,桃園市,全區,24,329
21678,2021/5/30,2021/5/30,桃園市,桃園區,4,95
21679,2021/5/30,2021/5/30,桃園市,龜山區,12,78
21680,2021/5/30,2021/5/30,桃園市,中壢區,1,40
21681,2021/5/30,2021/5/30,桃園市,蘆竹區,2,30
21682,2021/5/30,2021/5/30,桃園市,八德區,1,25
21683,2021/5/30,2021/5/30,桃園市,大溪區,3,7
21684,2021/5/30,2021/5/30,桃園市,大園區,1,5
21685,2021/5/30,2021/5/30,花蓮縣,全區,6,31
21686,2021/5/30,2021/5/30,花蓮縣,花蓮市,6,22
21687,2021/5/30,2021/5/30,苗栗縣,全區,9,20
21688,2021/5/30,2021/5/30,苗栗縣,頭份市,7,10
21689,2021/5/30,2021/5/30,苗栗縣,造橋鄉,1,6
21690,2021/5/30,2021/5/30,苗栗縣,竹南鎮,1,1
21691,2021/5/30,2021/5/30,連江縣,全區,1,4
21692,2021/5/30,2021/5/30,連江縣,北竿鄉,1,1
21693,2021/5/30,2021/5/30,高雄市,全區,1,46
21694,2021/5/30,2021/5/30,高雄市,鳳山區,1,13
21695,2021/5/29,2021/5/29,台中市,全區,33,119
21696,2021/5/29,2021/5/29,台中市,西屯區,3,21
21697,2021/5/29,2021/5/29,台中市,北屯區,8,15
21698,2021/5/29,2021/5/29,台中市,太平區,2,12
21699,2021/5/29,2021/5/29,台中市,潭子區,7,11
21700,2021/5/29,2021/5/29,台中市,豐原區,8,11
21701,2021/5/29,2021/5/29,台中市,大雅區,1,8
21702,2021/5/29,2021/5/29,台中市,西區,2,2
21703,2021/5/29,2021/5/29,台中市,南屯區,1,2
21704,2021/5/29,2021/5/29,台中市,東勢區,1,1
21705,2021/5/29,2021/5/29,台北市,全區,169,2520
21706,2021/5/29,2021/5/29,台北市,萬華區,45,1209
21707,2021/5/29,2021/5/29,台北市,文山區,16,198
21708,2021/5/29,2021/5/29,台北市,中正區,19,154
21709,2021/5/29,2021/5/29,台北市,信義區,11,151
21710,2021/5/29,2021/5/29,台北市,大同區,6,125
21711,2021/5/29,2021/5/29,台北市,中山區,14,122
21712,2021/5/29,2021/5/29,台北市,大安區,15,121
21713,2021/5/29,2021/5/29,台北市,士林區,11,114
21714,2021/5/29,2021/5/29,台北市,北投區,10,96
21715,2021/5/29,2021/5/29,台北市,松山區,10,85
21716,2021/5/29,2021/5/29,台北市,內湖區,7,75
21717,2021/5/29,2021/5/29,台北市,南港區,5,70
21718,2021/5/29,2021/5/29,台東縣,全區,5,13
21719,2021/5/29,2021/5/29,台東縣,金峰鄉,4,7
21720,2021/5/29,2021/5/29,台東縣,太麻里鄉,1,4
21721,2021/5/29,2021/5/29,嘉義縣,全區,4,5
21722,2021/5/29,2021/5/29,嘉義縣,大林鎮,4,4
21723,2021/5/29,2021/5/29,基隆市,全區,14,120
21724,2021/5/29,2021/5/29,基隆市,中山區,3,32
21725,2021/5/29,2021/5/29,基隆市,安樂區,6,25
21726,2021/5/29,2021/5/29,基隆市,仁愛區,1,19
21727,2021/5/29,2021/5/29,基隆市,信義區,3,9
21728,2021/5/29,2021/5/29,基隆市,暖暖區,1,9
21729,2021/5/29,2021/5/29,境外移入,全區,7,1186
21730,2021/5/29,2021/5/29,境外移入,空值,7,1186
21731,2021/5/29,2021/5/29,宜蘭縣,全區,5,66
21732,2021/5/29,2021/5/29,宜蘭縣,羅東鎮,2,11
21733,2021/5/29,2021/5/29,宜蘭縣,五結鄉,1,10
21734,2021/5/29,2021/5/29,宜蘭縣,礁溪鄉,1,8
21735,2021/5/29,2021/5/29,宜蘭縣,頭城鎮,1,7
21736,2021/5/29,2021/5/29,彰化縣,全區,2,138
21737,2021/5/29,2021/5/29,彰化縣,田中鎮,1,13
21738,2021/5/29,2021/5/29,彰化縣,二林鎮,1,2
21739,2021/5/29,2021/5/29,新北市,全區,218,3109
21740,2021/5/29,2021/5/29,新北市,板橋區,32,736
21741,2021/5/29,2021/5/29,新北市,中和區,37,507
21742,2021/5/29,2021/5/29,新北市,三重區,20,346
21743,2021/5/29,2021/5/29,新北市,新莊區,18,282
21744,2021/5/29,2021/5/29,新北市,永和區,29,233
21745,2021/5/29,2021/5/29,新北市,土城區,20,210
21746,2021/5/29,2021/5/29,新北市,新店區,18,190
21747,2021/5/29,2021/5/29,新北市,蘆洲區,5,121
21748,2021/5/29,2021/5/29,新北市,汐止區,13,88
21749,2021/5/29,2021/5/29,新北市,樹林區,4,77
21750,2021/5/29,2021/5/29,新北市,五股區,2,70
21751,2021/5/29,2021/5/29,新北市,林口區,6,45
21752,2021/5/29,2021/5/29,新北市,三峽區,5,41
21753,2021/5/29,2021/5/29,新北市,泰山區,2,34
21754,2021/5/29,2021/5/29,新北市,深坑區,3,19
21755,2021/5/29,2021/5/29,新北市,八里區,2,14
21756,2021/5/29,2021/5/29,新北市,瑞芳區,1,4
21757,2021/5/29,2021/5/29,新北市,萬里區,1,4
21758,2021/5/29,2021/5/29,新竹市,全區,1,18
21759,2021/5/29,2021/5/29,新竹市,香山區,1,4
21760,2021/5/29,2021/5/29,新竹縣,全區,2,19
21761,2021/5/29,2021/5/29,新竹縣,竹北市,1,17
21762,2021/5/29,2021/5/29,新竹縣,新埔鎮,1,1
21763,2021/5/29,2021/5/29,桃園市,全區,18,305
21764,2021/5/29,2021/5/29,桃園市,桃園區,3,91
21765,2021/5/29,2021/5/29,桃園市,龜山區,4,66
21766,2021/5/29,2021/5/29,桃園市,中壢區,1,39
21767,2021/5/29,2021/5/29,桃園市,八德區,1,24
21768,2021/5/29,2021/5/29,桃園市,平鎮區,2,19
21769,2021/5/29,2021/5/29,桃園市,楊梅區,4,15
21770,2021/5/29,2021/5/29,桃園市,龍潭區,1,8
21771,2021/5/29,2021/5/29,桃園市,大園區,2,4
21772,2021/5/29,2021/5/29,花蓮縣,全區,4,25
21773,2021/5/29,2021/5/29,花蓮縣,花蓮市,4,16
21774,2021/5/29,2021/5/29,苗栗縣,全區,3,11
21775,2021/5/29,2021/5/29,苗栗縣,造橋鄉,1,5
21776,2021/5/29,2021/5/29,苗栗縣,頭份市,2,3
21777,2021/5/29,2021/5/29,雲林縣,全區,1,11
21778,2021/5/29,2021/5/29,雲林縣,斗六市,1,2
21779,2021/5/29,2021/5/29,高雄市,全區,1,45
21780,2021/5/29,2021/5/29,高雄市,三民區,1,5
21781,2021/5/28,2021/5/28,南投縣,全區,1,16
21782,2021/5/28,2021/5/28,南投縣,草屯鎮,1,12
21783,2021/5/28,2021/5/28,台中市,全區,10,86
21784,2021/5/28,2021/5/28,台中市,西屯區,1,18
21785,2021/5/28,2021/5/28,台中市,霧峰區,1,11
21786,2021/5/28,2021/5/28,台中市,太平區,1,10
21787,2021/5/28,2021/5/28,台中市,大雅區,1,7
21788,2021/5/28,2021/5/28,台中市,北屯區,2,7
21789,2021/5/28,2021/5/28,台中市,東區,2,6
21790,2021/5/28,2021/5/28,台中市,石岡區,1,1
21791,2021/5/28,2021/5/28,台中市,南屯區,1,1
21792,2021/5/28,2021/5/28,台北市,全區,211,2351
21793,2021/5/28,2021/5/28,台北市,萬華區,88,1164
21794,2021/5/28,2021/5/28,台北市,文山區,18,182
21795,2021/5/28,2021/5/28,台北市,信義區,10,140
21796,2021/5/28,2021/5/28,台北市,中正區,12,135
21797,2021/5/28,2021/5/28,台北市,大同區,11,119
21798,2021/5/28,2021/5/28,台北市,中山區,11,108
21799,2021/5/28,2021/5/28,台北市,大安區,7,106
21800,2021/5/28,2021/5/28,台北市,士林區,9,103
21801,2021/5/28,2021/5/28,台北市,北投區,19,86
21802,2021/5/28,2021/5/28,台北市,松山區,8,75
21803,2021/5/28,2021/5/28,台北市,內湖區,9,68
21804,2021/5/28,2021/5/28,台北市,南港區,9,65
21805,2021/5/28,2021/5/28,台南市,全區,6,28
21806,2021/5/28,2021/5/28,台南市,白河區,3,3
21807,2021/5/28,2021/5/28,台南市,西港區,3,3
21808,2021/5/28,2021/5/28,台東縣,全區,1,8
21809,2021/5/28,2021/5/28,台東縣,金峰鄉,1,3
21810,2021/5/28,2021/5/28,嘉義市,全區,2,7
21811,2021/5/28,2021/5/28,嘉義市,西區,2,7
21812,2021/5/28,2021/5/28,基隆市,全區,8,106
21813,2021/5/28,2021/5/28,基隆市,中山區,3,29
21814,2021/5/28,2021/5/28,基隆市,中正區,1,11
21815,2021/5/28,2021/5/28,基隆市,暖暖區,2,8
21816,2021/5/28,2021/5/28,基隆市,信義區,2,6
21817,2021/5/28,2021/5/28,境外移入,全區,2,1179
21818,2021/5/28,2021/5/28,境外移入,空值,2,1179
21819,2021/5/28,2021/5/28,屏東縣,全區,1,27
21820,2021/5/28,2021/5/28,屏東縣,東港鎮,1,3
21821,2021/5/28,2021/5/28,彰化縣,全區,9,136
21822,2021/5/28,2021/5/28,彰化縣,溪湖鎮,1,48
21823,2021/5/28,2021/5/28,彰化縣,埔心鄉,1,14
21824,2021/5/28,2021/5/28,彰化縣,田中鎮,2,12
21825,2021/5/28,2021/5/28,彰化縣,和美鎮,3,4
21826,2021/5/28,2021/5/28,彰化縣,二水鄉,1,2
21827,2021/5/28,2021/5/28,彰化縣,二林鎮,1,1
21828,2021/5/28,2021/5/28,新北市,全區,270,2891
21829,2021/5/28,2021/5/28,新北市,板橋區,49,704
21830,2021/5/28,2021/5/28,新北市,中和區,46,470
21831,2021/5/28,2021/5/28,新北市,三重區,28,326
21832,2021/5/28,2021/5/28,新北市,新莊區,29,264
21833,2021/5/28,2021/5/28,新北市,永和區,34,204
21834,2021/5/28,2021/5/28,新北市,土城區,26,190
21835,2021/5/28,2021/5/28,新北市,新店區,4,172
21836,2021/5/28,2021/5/28,新北市,蘆洲區,15,116
21837,2021/5/28,2021/5/28,新北市,汐止區,5,75
21838,2021/5/28,2021/5/28,新北市,樹林區,9,73
21839,2021/5/28,2021/5/28,新北市,五股區,4,68
21840,2021/5/28,2021/5/28,新北市,淡水區,9,62
21841,2021/5/28,2021/5/28,新北市,林口區,3,39
21842,2021/5/28,2021/5/28,新北市,三峽區,3,36
21843,2021/5/28,2021/5/28,新北市,泰山區,2,32
21844,2021/5/28,2021/5/28,新北市,鶯歌區,2,13
21845,2021/5/28,2021/5/28,新北市,石碇區,1,7
21846,2021/5/28,2021/5/28,新北市,金山區,1,4
21847,2021/5/28,2021/5/28,新竹市,全區,1,17
21848,2021/5/28,2021/5/28,新竹市,東區,1,12
21849,2021/5/28,2021/5/28,新竹縣,全區,1,17
21850,2021/5/28,2021/5/28,新竹縣,竹北市,1,16
21851,2021/5/28,2021/5/28,桃園市,全區,22,287
21852,2021/5/28,2021/5/28,桃園市,桃園區,10,88
21853,2021/5/28,2021/5/28,桃園市,龜山區,1,62
21854,2021/5/28,2021/5/28,桃園市,中壢區,4,38
21855,2021/5/28,2021/5/28,桃園市,蘆竹區,1,28
21856,2021/5/28,2021/5/28,桃園市,八德區,3,23
21857,2021/5/28,2021/5/28,桃園市,平鎮區,1,17
21858,2021/5/28,2021/5/28,桃園市,龍潭區,1,7
21859,2021/5/28,2021/5/28,桃園市,觀音區,1,5
21860,2021/5/28,2021/5/28,花蓮縣,全區,9,21
21861,2021/5/28,2021/5/28,花蓮縣,花蓮市,5,12
21862,2021/5/28,2021/5/28,花蓮縣,吉安鄉,4,6
21863,2021/5/28,2021/5/28,高雄市,全區,1,44
21864,2021/5/28,2021/5/28,高雄市,鳳山區,1,12
21865,2021/5/27,2021/5/27,南投縣,全區,1,15
21866,2021/5/27,2021/5/27,南投縣,草屯鎮,1,11
21867,2021/5/27,2021/5/27,台中市,全區,10,76
21868,2021/5/27,2021/5/27,台中市,西屯區,2,17
21869,2021/5/27,2021/5/27,台中市,太平區,2,9
21870,2021/5/27,2021/5/27,台中市,大雅區,2,6
21871,2021/5/27,2021/5/27,台中市,龍井區,1,6
21872,2021/5/27,2021/5/27,台中市,北區,1,5
21873,2021/5/27,2021/5/27,台中市,潭子區,1,4
21874,2021/5/27,2021/5/27,台中市,豐原區,1,3
21875,2021/5/27,2021/5/27,台北市,全區,223,2140
21876,2021/5/27,2021/5/27,台北市,萬華區,79,1076
21877,2021/5/27,2021/5/27,台北市,文山區,37,164
21878,2021/5/27,2021/5/27,台北市,信義區,14,130
21879,2021/5/27,2021/5/27,台北市,中正區,22,123
21880,2021/5/27,2021/5/27,台北市,大同區,13,108
21881,2021/5/27,2021/5/27,台北市,大安區,10,99
21882,2021/5/27,2021/5/27,台北市,中山區,15,97
21883,2021/5/27,2021/5/27,台北市,士林區,8,94
21884,2021/5/27,2021/5/27,台北市,北投區,5,67
21885,2021/5/27,2021/5/27,台北市,松山區,8,67
21886,2021/5/27,2021/5/27,台北市,內湖區,8,59
21887,2021/5/27,2021/5/27,台北市,南港區,4,56
21888,2021/5/27,2021/5/27,台南市,全區,1,22
21889,2021/5/27,2021/5/27,台南市,新營區,1,3
21890,2021/5/27,2021/5/27,台東縣,全區,4,7
21891,2021/5/27,2021/5/27,台東縣,太麻里鄉,2,3
21892,2021/5/27,2021/5/27,台東縣,金峰鄉,1,2
21893,2021/5/27,2021/5/27,台東縣,卑南鄉,1,1
21894,2021/5/27,2021/5/27,嘉義市,全區,3,5
21895,2021/5/27,2021/5/27,嘉義市,西區,3,5
21896,2021/5/27,2021/5/27,基隆市,全區,18,98
21897,2021/5/27,2021/5/27,基隆市,中山區,3,26
21898,2021/5/27,2021/5/27,基隆市,安樂區,1,19
21899,2021/5/27,2021/5/27,基隆市,仁愛區,6,18
21900,2021/5/27,2021/5/27,基隆市,七堵區,3,15
21901,2021/5/27,2021/5/27,基隆市,中正區,2,10
21902,2021/5/27,2021/5/27,基隆市,暖暖區,2,6
21903,2021/5/27,2021/5/27,基隆市,信義區,1,4
21904,2021/5/27,2021/5/27,境外移入,全區,4,1177
21905,2021/5/27,2021/5/27,境外移入,空值,4,1177
21906,2021/5/27,2021/5/27,宜蘭縣,全區,10,61
21907,2021/5/27,2021/5/27,宜蘭縣,宜蘭市,3,14
21908,2021/5/27,2021/5/27,宜蘭縣,冬山鄉,1,10
21909,2021/5/27,2021/5/27,宜蘭縣,五結鄉,3,9
21910,2021/5/27,2021/5/27,宜蘭縣,礁溪鄉,3,7
21911,2021/5/27,2021/5/27,屏東縣,全區,3,26
21912,2021/5/27,2021/5/27,屏東縣,九如鄉,1,2
21913,2021/5/27,2021/5/27,屏東縣,東港鎮,1,2
21914,2021/5/27,2021/5/27,屏東縣,萬巒鄉,1,2
21915,2021/5/27,2021/5/27,彰化縣,全區,13,127
21916,2021/5/27,2021/5/27,彰化縣,溪湖鎮,3,47
21917,2021/5/27,2021/5/27,彰化縣,員林市,3,19
21918,2021/5/27,2021/5/27,彰化縣,彰化市,2,15
21919,2021/5/27,2021/5/27,彰化縣,埔心鄉,2,13
21920,2021/5/27,2021/5/27,彰化縣,田中鎮,1,10
21921,2021/5/27,2021/5/27,彰化縣,花壇鄉,1,3
21922,2021/5/27,2021/5/27,彰化縣,二水鄉,1,1
21923,2021/5/27,2021/5/27,新北市,全區,327,2621
21924,2021/5/27,2021/5/27,新北市,板橋區,77,655
21925,2021/5/27,2021/5/27,新北市,中和區,70,424
21926,2021/5/27,2021/5/27,新北市,三重區,42,298
21927,2021/5/27,2021/5/27,新北市,新莊區,20,235
21928,2021/5/27,2021/5/27,新北市,永和區,16,170
21929,2021/5/27,2021/5/27,新北市,新店區,16,168
21930,2021/5/27,2021/5/27,新北市,土城區,7,164
21931,2021/5/27,2021/5/27,新北市,蘆洲區,13,101
21932,2021/5/27,2021/5/27,新北市,汐止區,17,70
21933,2021/5/27,2021/5/27,新北市,五股區,8,64
21934,2021/5/27,2021/5/27,新北市,樹林區,9,64
21935,2021/5/27,2021/5/27,新北市,淡水區,5,53
21936,2021/5/27,2021/5/27,新北市,林口區,4,36
21937,2021/5/27,2021/5/27,新北市,三峽區,9,33
21938,2021/5/27,2021/5/27,新北市,泰山區,2,30
21939,2021/5/27,2021/5/27,新北市,深坑區,4,16
21940,2021/5/27,2021/5/27,新北市,鶯歌區,6,11
21941,2021/5/27,2021/5/27,新北市,石碇區,2,6
21942,2021/5/27,2021/5/27,新竹市,全區,1,16
21943,2021/5/27,2021/5/27,新竹市,東區,1,11
21944,2021/5/27,2021/5/27,新竹縣,全區,5,16
21945,2021/5/27,2021/5/27,新竹縣,竹北市,5,15
21946,2021/5/27,2021/5/27,桃園市,全區,23,265
21947,2021/5/27,2021/5/27,桃園市,桃園區,5,78
21948,2021/5/27,2021/5/27,桃園市,龜山區,4,61
21949,2021/5/27,2021/5/27,桃園市,中壢區,5,34
21950,2021/5/27,2021/5/27,桃園市,八德區,2,20
21951,2021/5/27,2021/5/27,桃園市,平鎮區,1,16
21952,2021/5/27,2021/5/27,桃園市,楊梅區,2,11
21953,2021/5/27,2021/5/27,桃園市,龍潭區,2,6
21954,2021/5/27,2021/5/27,桃園市,大溪區,1,4
21955,2021/5/27,2021/5/27,桃園市,觀音區,1,4
21956,2021/5/27,2021/5/27,花蓮縣,全區,6,12
21957,2021/5/27,2021/5/27,花蓮縣,花蓮市,5,7
21958,2021/5/27,2021/5/27,花蓮縣,吉安鄉,1,2
21959,2021/5/27,2021/5/27,苗栗縣,全區,1,8
21960,2021/5/27,2021/5/27,苗栗縣,造橋鄉,1,4
21961,2021/5/27,2021/5/27,連江縣,全區,2,3
21962,2021/5/27,2021/5/27,連江縣,南竿鄉,1,2
21963,2021/5/27,2021/5/27,連江縣,莒光鄉,1,1
21964,2021/5/27,2021/5/27,雲林縣,全區,1,10
21965,2021/5/27,2021/5/27,雲林縣,古坑鄉,1,1
21966,2021/5/27,2021/5/27,高雄市,全區,14,43
21967,2021/5/27,2021/5/27,高雄市,鳳山區,8,11
21968,2021/5/27,2021/5/27,高雄市,三民區,1,4
21969,2021/5/27,2021/5/27,高雄市,新興區,1,4
21970,2021/5/27,2021/5/27,高雄市,前鎮區,1,3
21971,2021/5/27,2021/5/27,高雄市,大社區,1,2
21972,2021/5/27,2021/5/27,高雄市,岡山區,1,1
21973,2021/5/27,2021/5/27,高雄市,旗山區,1,1
21974,2021/5/26,2021/5/26,台中市,全區,11,66
21975,2021/5/26,2021/5/26,台中市,西屯區,3,15
21976,2021/5/26,2021/5/26,台中市,龍井區,1,5
21977,2021/5/26,2021/5/26,台中市,大雅區,2,4
21978,2021/5/26,2021/5/26,台中市,北區,1,4
21979,2021/5/26,2021/5/26,台中市,東區,2,4
21980,2021/5/26,2021/5/26,台中市,豐原區,2,2
21981,2021/5/26,2021/5/26,台北市,全區,310,1917
21982,2021/5/26,2021/5/26,台北市,萬華區,120,997
21983,2021/5/26,2021/5/26,台北市,文山區,25,127
21984,2021/5/26,2021/5/26,台北市,信義區,31,116
21985,2021/5/26,2021/5/26,台北市,中正區,25,101
21986,2021/5/26,2021/5/26,台北市,大同區,20,95
21987,2021/5/26,2021/5/26,台北市,大安區,20,89
21988,2021/5/26,2021/5/26,台北市,士林區,25,86
21989,2021/5/26,2021/5/26,台北市,中山區,13,82
21990,2021/5/26,2021/5/26,台北市,北投區,9,62
21991,2021/5/26,2021/5/26,台北市,松山區,9,59
21992,2021/5/26,2021/5/26,台北市,南港區,8,52
21993,2021/5/26,2021/5/26,台北市,內湖區,5,51
21994,2021/5/26,2021/5/26,台南市,全區,8,21
21995,2021/5/26,2021/5/26,台南市,北區,1,3
21996,2021/5/26,2021/5/26,台南市,安平區,1,3
21997,2021/5/26,2021/5/26,台南市,安南區,2,3
21998,2021/5/26,2021/5/26,台南市,東區,3,3
21999,2021/5/26,2021/5/26,台南市,南區,1,1
22000,2021/5/26,2021/5/26,台東縣,全區,1,3
22001,2021/5/26,2021/5/26,台東縣,金峰鄉,1,1
22002,2021/5/26,2021/5/26,嘉義市,全區,1,2
22003,2021/5/26,2021/5/26,嘉義市,西區,1,2
22004,2021/5/26,2021/5/26,基隆市,全區,14,80
22005,2021/5/26,2021/5/26,基隆市,中山區,6,23
22006,2021/5/26,2021/5/26,基隆市,安樂區,4,18
22007,2021/5/26,2021/5/26,基隆市,七堵區,3,12
22008,2021/5/26,2021/5/26,基隆市,信義區,1,3
22009,2021/5/26,2021/5/26,境外移入,全區,2,1173
22010,2021/5/26,2021/5/26,境外移入,空值,2,1173
22011,2021/5/26,2021/5/26,宜蘭縣,全區,2,51
22012,2021/5/26,2021/5/26,宜蘭縣,南澳鄉,1,2
22013,2021/5/26,2021/5/26,宜蘭縣,蘇澳鎮,1,2
22014,2021/5/26,2021/5/26,屏東縣,全區,2,23
22015,2021/5/26,2021/5/26,屏東縣,屏東市,2,4
22016,2021/5/26,2021/5/26,彰化縣,全區,2,114
22017,2021/5/26,2021/5/26,彰化縣,員林市,1,16
22018,2021/5/26,2021/5/26,彰化縣,花壇鄉,1,2
22019,2021/5/26,2021/5/26,新北市,全區,251,2294
22020,2021/5/26,2021/5/26,新北市,板橋區,65,578
22021,2021/5/26,2021/5/26,新北市,中和區,47,354
22022,2021/5/26,2021/5/26,新北市,三重區,26,256
22023,2021/5/26,2021/5/26,新北市,新莊區,26,215
22024,2021/5/26,2021/5/26,新北市,土城區,20,157
22025,2021/5/26,2021/5/26,新北市,永和區,12,154
22026,2021/5/26,2021/5/26,新北市,新店區,16,152
22027,2021/5/26,2021/5/26,新北市,蘆洲區,8,88
22028,2021/5/26,2021/5/26,新北市,五股區,1,56
22029,2021/5/26,2021/5/26,新北市,樹林區,6,55
22030,2021/5/26,2021/5/26,新北市,汐止區,11,53
22031,2021/5/26,2021/5/26,新北市,淡水區,6,48
22032,2021/5/26,2021/5/26,新北市,林口區,3,32
22033,2021/5/26,2021/5/26,新北市,泰山區,1,28
22034,2021/5/26,2021/5/26,新北市,三峽區,1,24
22035,2021/5/26,2021/5/26,新北市,深坑區,1,12
22036,2021/5/26,2021/5/26,新北市,瑞芳區,1,3
22037,2021/5/26,2021/5/26,新竹縣,全區,4,11
22038,2021/5/26,2021/5/26,新竹縣,竹北市,4,10
22039,2021/5/26,2021/5/26,桃園市,全區,25,242
22040,2021/5/26,2021/5/26,桃園市,桃園區,6,73
22041,2021/5/26,2021/5/26,桃園市,龜山區,9,57
22042,2021/5/26,2021/5/26,桃園市,中壢區,2,29
22043,2021/5/26,2021/5/26,桃園市,蘆竹區,2,27
22044,2021/5/26,2021/5/26,桃園市,八德區,3,18
22045,2021/5/26,2021/5/26,桃園市,平鎮區,1,15
22046,2021/5/26,2021/5/26,桃園市,楊梅區,2,9
22047,2021/5/26,2021/5/26,花蓮縣,全區,1,6
22048,2021/5/26,2021/5/26,花蓮縣,光復鄉,1,3
22049,2021/5/26,2021/5/26,苗栗縣,全區,1,7
22050,2021/5/26,2021/5/26,苗栗縣,頭份市,1,1
22051,2021/5/26,2021/5/26,連江縣,全區,1,1
22052,2021/5/26,2021/5/26,連江縣,南竿鄉,1,1
22053,2021/5/26,2021/5/26,雲林縣,全區,2,9
22054,2021/5/26,2021/5/26,雲林縣,麥寮鄉,1,2
